text,label,conf_pos,conf_neg
dihydropyridin urticaria present studi aim test therapeut effect side effect nimodipin therapi new dihydropyridin anti-calcium deriv physic stimulus-induc urticaria comparison standard h1-antihistamin therapi,0,0.39759999999999995,0.6024
nimodipin urticaria present studi aim test therapeut effect side effect nimodipin therapi new dihydropyridin anti-calcium deriv physic stimulus-induc urticaria comparison standard h1-antihistamin therapi,0,0.0,1.0
calcium urticaria present studi aim test therapeut effect side effect nimodipin therapi new dihydropyridin anti-calcium deriv physic stimulus-induc urticaria comparison standard h1-antihistamin therapi,0,0.0,1.0
nimodipin urticaria studi done num2 outpati physic stimulus-induc urticaria num2 patient receiv nimodipin three time day daili dose num3 mg num2 patient treat terfenadin dose num3 mg,0,0.0,1.0
terfenadin urticaria studi done num2 outpati physic stimulus-induc urticaria num2 patient receiv nimodipin three time day daili dose num3 mg num2 patient treat terfenadin dose num3 mg,0,0.1925,0.8075
silic lung diseas hypothesi lung diseas silic inhal caus oxid gener,1,0.615,0.385
silic lung diseas inhal silic dust may caus lung diseas surfac coordin iron subsequ oxid gener via fenton reaction,1,1.0,0.0
iron lung diseas inhal silic dust may caus lung diseas surfac coordin iron subsequ oxid gener via fenton reaction,1,0.7903,0.2097
silic tuberculosi increas incid tuberculosi observ among silic worker could explain accumul iron complex dust particl lung made avail dormant mycobacteria virul factor,1,0.6123,0.38770000000000004
iron tuberculosi increas incid tuberculosi observ among silic worker could explain accumul iron complex dust particl lung made avail dormant mycobacteria virul factor,1,1.0,0.0
calcium hypertens effect calcium-entri blocker nicardipin intraren hemodynam essenti hypertens,0,0.19179999999999997,0.8082
nicardipin hypertens effect calcium-entri blocker nicardipin intraren hemodynam essenti hypertens,0,0.21020000000000005,0.7898
calcium hypertens effect calcium-entri blocker nicardipin intraren hemodynam studi essenti hypertens,0,0.19110000000000005,0.8089
nicardipin hypertens effect calcium-entri blocker nicardipin intraren hemodynam studi essenti hypertens,0,0.16979999999999995,0.8302
sodium hypertens num-week studi perform eight patient essenti hypertens given regular sodium diet first third week sodium-restrict diet second fourth week,0,0.0,1.0
ca hypertens ca-entri blocker work normal intraren hemodynam essenti hypertens dilat affer arteriol alon,0,0.0,1.0
corticosteron ii defici sever hypoaldosteron due corticosteron methyl oxidas type ii defici two boy metabol ga chromatography-mass spectrometri studi,0,0.36060000000000003,0.6394
aldosteron wast infection-trigg life-threaten salt-loss hyperkalaemia develop two male infant wast inappropri low plasma aldosteron concentr elev plasma renin activ,0,0.1795,0.8205
steroid ulcer steroid therapi duoden ulcer infant,0,0.0,1.0
steroid ulcer two infant acut life-threaten complic duoden ulcer follow steroid administr describ,1,1.0,0.0
steroid ulcer disease/ulc although possibl associ steroid therapi peptic ulcer diseas well known need ulcer prophylaxi therapi infant not unanim accept,1,0.8132,0.18679999999999997
aminoglycosid toxic haemofiltr indic particularli aminoglycosid toxic,1,0.6308,0.3692
methotrex pancytopenia sever pancytopenia patient take low dose methotrex probenecid,1,1.0,0.0
probenecid pancytopenia sever pancytopenia patient take low dose methotrex probenecid,1,1.0,0.0
methotrexate/mtx rheumatoid arthriti patient rheumatoid arthriti develop life-threaten pancytopenia result low dose oral methotrex mtx toxic potenti probenecid,0,0.0,1.0
probenecid pancytopenia patient rheumatoid arthriti develop life-threaten pancytopenia result low dose oral methotrex mtx toxic potenti probenecid,1,0.7919,0.20809999999999995
probenecid toxic patient rheumatoid arthriti develop life-threaten pancytopenia result low dose oral methotrex mtx toxic potenti probenecid,1,1.0,0.0
methotrexate/mtx pancytopenia patient rheumatoid arthriti develop life-threaten pancytopenia result low dose oral methotrex mtx toxic potenti probenecid,1,0.7792,0.2208
probenecid rheumatoid arthriti patient rheumatoid arthriti develop life-threaten pancytopenia result low dose oral methotrex mtx toxic potenti probenecid,0,0.3849,0.6151
mtx toxic clinic signific drug interact not frequent cite risk factor mtx hematolog toxic,1,0.6087,0.3913
famotidin reflux oesophag famotidin manag acid-reflux oesophag multicentr studi,0,0.0,1.0
famotidin reflux oesophagitis/gastro-oesophag reflux studi test respons treatment famotidin num week patient reflux oesophag take consider howev case patholog gastro-oesophag reflux acid type,0,0.0,1.0
naftidrofuryl normal tension glaucoma double-blind studi treatment normal tension glaucoma naftidrofuryl,0,0.0,1.0
naftidrofuryl visual acuiti visual field administr num x num3 mg/day naftidrofuryl num week num2 patient normal tension glaucoma shown improv visual acuiti visual field compar num-week period placebo administr double-blind studi method,0,0.0,1.0
naftidrofuryl normal tension glaucoma administr num x num3 mg/day naftidrofuryl num week num2 patient normal tension glaucoma shown improv visual acuiti visual field compar num-week period placebo administr double-blind studi method,0,0.0,1.0
naftidrofuryl hypotens suggest naftidrofuryl might administ use complement convent hypotens therapi sinc act posit glaucomat optic nerv damag,0,0.0,1.0
naftidrofuryl optic nerv damag suggest naftidrofuryl might administ use complement convent hypotens therapi sinc act posit glaucomat optic nerv damag,0,0.0,1.0
prostacyclin neutropenia effect prostacyclin bronchoconstrict neutropenia induc inhal platelet-activ factor man,0,0.0,1.0
pgi2 platelet aggreg ex vivo platelet aggreg paf num2 -num num2 -num mol/l significantli inhibit pgi2,0,0.20430000000000004,0.7957
teicoplanin septicaemia compar efficaci safeti studi teicoplanin plu aztreonam versu gentamicin plu piperacillin haematolog oncolog patient clinic diagnos septicaemia,0,0.0,1.0
aztreonam septicaemia compar efficaci safeti studi teicoplanin plu aztreonam versu gentamicin plu piperacillin haematolog oncolog patient clinic diagnos septicaemia,0,0.20709999999999995,0.7929
gentamicin septicaemia compar efficaci safeti studi teicoplanin plu aztreonam versu gentamicin plu piperacillin haematolog oncolog patient clinic diagnos septicaemia,0,0.0,1.0
piperacillin septicaemia compar efficaci safeti studi teicoplanin plu aztreonam versu gentamicin plu piperacillin haematolog oncolog patient clinic diagnos septicaemia,0,0.0,1.0
aztreonam septicaemia random compar evalu teicoplanin plu aztreonam versu gentamicin plu piperacillin leukaem patient clinic diagnosi septicaemia undertaken,0,0.20209999999999995,0.7979
gentamicin septicaemia random compar evalu teicoplanin plu aztreonam versu gentamicin plu piperacillin leukaem patient clinic diagnosi septicaemia undertaken,0,0.0,1.0
piperacillin septicaemia random compar evalu teicoplanin plu aztreonam versu gentamicin plu piperacillin leukaem patient clinic diagnosi septicaemia undertaken,0,0.0,1.0
fructos num num-diphosph peripher vascular diseas effect fructos num num-diphosph exercis capac patient peripher vascular diseas,0,0.0,1.0
oxygen peripher vascular diseas present studi undertaken determin whether fdp could enhanc oxygen suppli thu improv exercis perform patient peripher vascular diseas,0,0.0,1.0
num num diphosphoglycer claudic peak exercis no differ observ heart rate blood pressur ga exchang data time onset claudic peak exercis lactat num num diphosphoglycer level,0,0.0,1.0
lactat claudic peak exercis no differ observ heart rate blood pressur ga exchang data time onset claudic peak exercis lactat num num diphosphoglycer level,0,0.0,1.0
fdp hypox contrast previou studi perform among patient peripher vascular diseas studi use sever hypox condit fdp not affect respiratori ga exchang exercis capac patient exert claudic,0,0.0,1.0
fdp exert claudic contrast previou studi perform among patient peripher vascular diseas studi use sever hypox condit fdp not affect respiratori ga exchang exercis capac patient exert claudic,0,0.0,1.0
fdp peripher vascular diseas contrast previou studi perform among patient peripher vascular diseas studi use sever hypox condit fdp not affect respiratori ga exchang exercis capac patient exert claudic,0,0.0,1.0
sodium hyaluronate/sh cornea aim present studi quantifi man distribut clearanc two aqueou sodium hyaluron sh solut numnum3 numnum3 administr num2 microlit onto cornea,0,0.0,1.0
sh cornea actual num2 radiolabel numnum3 sh solut remain cornea compar num2 numnum3 sh solut num2num pb solut,0,0.0,1.0
indomethacin polyhydramnio matern indomethacin therapi treatment polyhydramnio,0,0.0,1.0
indomethacin polyhydramnio fifteen patient polyhydramnio clinic symptom relat excess amniot fluid volum treat indomethacin therapi start mean gestat age num2num +/- numnum2 week discontinu mean gestat age num2num +/- numnum2 week,0,0.0,1.0
ivermectin ocular onchocerc diseas commun trial start address question concern safeti ivermectin larg scale treatment potenti transmiss control effect prevent ocular onchocerc diseas accept organ larg scale treatment,0,0.0,1.0
ivermectin onchocerciasi summari present major latest result short-term epidemiolog impact larg scale ivermectin treatment observ eight commun trial undertaken onchocerciasi control programm west africa ocp,0,0.0,1.0
ivermectin infect ivermectin treatment appear appropri method control recrudesc infect area parasit reservoir virtual elimin vector control core area ocp,0,0.0,1.0
cholesterol diabet aim studi examin effect max epa commerci avail fish oil prepar serum cholesterol lipoprotein apolipoprotein insulin-depend diabet iddm men dosag like accept patient,0,0.0,1.0
cholesterol iddm aim studi examin effect max epa commerci avail fish oil prepar serum cholesterol lipoprotein apolipoprotein insulin-depend diabet iddm men dosag like accept patient,0,0.0,1.0
calcium osteoporosi age character besid chang progress increas calcium content arteri wall enhanc diabet mellitu osteoporosi arteri hypertens tabag,0,0.0,1.0
calcium diabet mellitu age character besid chang progress increas calcium content arteri wall enhanc diabet mellitu osteoporosi arteri hypertens tabag,0,0.16259999999999997,0.8374
calcium arteri hypertens age character besid chang progress increas calcium content arteri wall enhanc diabet mellitu osteoporosi arteri hypertens tabag,0,0.0,1.0
calcium hypocalcem order studi role calcium ion pathogenesi vasoconstrict lesion caus acut smoke author studi peripher vascular effect calcium-channel antagonist nifedipin dihydropyridin deriv calcitonin hypocalcem hormon possess vasoact action num2 elderli regular smoker mean age num2num year,0,0.0,1.0
dihydropyridin hypocalcem order studi role calcium ion pathogenesi vasoconstrict lesion caus acut smoke author studi peripher vascular effect calcium-channel antagonist nifedipin dihydropyridin deriv calcitonin hypocalcem hormon possess vasoact action num2 elderli regular smoker mean age num2num year,0,0.0,1.0
nifedipin hypocalcem order studi role calcium ion pathogenesi vasoconstrict lesion caus acut smoke author studi peripher vascular effect calcium-channel antagonist nifedipin dihydropyridin deriv calcitonin hypocalcem hormon possess vasoact action num2 elderli regular smoker mean age num2num year,0,0.0,1.0
calcitonin hypocalcem order studi role calcium ion pathogenesi vasoconstrict lesion caus acut smoke author studi peripher vascular effect calcium-channel antagonist nifedipin dihydropyridin deriv calcitonin hypocalcem hormon possess vasoact action num2 elderli regular smoker mean age num2num year,0,0.3679,0.6321
oxygen myocardi dysfunct stun myocardium syndrom revers myocardi dysfunct may mediat oxygen-deriv free radic,0,0.19700000000000006,0.8029999999999999
oxygen stun myocardium stun myocardium syndrom revers myocardi dysfunct may mediat oxygen-deriv free radic,0,0.0,1.0
oxygen stun myocardium data suggest oxygen-deriv free radic may not caus stun myocardium seen neonat undergo extracorpor membran oxygen,0,0.0,1.0
calcium pidol involut osteoporosi effect calcium pidol biochem hormon paramet involut osteoporosi,0,0.17959999999999998,0.8204
